optID,day_margin,daytoexpire,optiontype,Delta,strikeprice,spotprice,monthly dividend yield,RFR,Garch_Vol_RMS,moneyness,theoryprice,settleprice
10000001,141,0.38630137,0,0.91,3.5,4.65615,0.0245,0.001932,0.021187,1.330328571,1.1149,1.1012
10000001,142,0.389041096,0,0.894,3.5,4.67901,0.0245,0.001932,0.021187,1.33686,1.13725,1.1306
10000001,143,0.391780822,0,0.877,3.5,4.56826,0.0245,0.001932,0.021187,1.305217143,1.02727,0.9854
10000001,144,0.394520548,0,0.875,3.5,4.52845,0.0245,0.001932,0.021187,1.293842857,0.98756,0.9598
10000001,147,0.402739726,0,0.903,3.5,4.50559,0.0245,0.001932,0.021187,1.287311429,0.96407,0.9234
10000001,148,0.405479452,0,0.916,3.5,4.71244,0.0245,0.001932,0.021187,1.346411429,1.1686,1.1536
10000001,149,0.408219178,0,0.916,3.5,4.71445,0.0245,0.001932,0.021187,1.346985714,1.17029,1.1536
10000001,150,0.410958904,0,0.899,3.5,4.69104,0.0245,0.001932,0.021187,1.340297143,1.14682,1.1298
10000001,151,0.41369863,0,0.892,3.5,4.6803,0.0245,0.001932,0.021187,1.337228571,1.1359,1.123
10000001,154,0.421917808,0,0.892,3.5,4.5447,0.0245,0.001932,0.021187,1.298485714,1.00082,1.0132
10000001,155,0.424657534,0,0.93,3.5,4.51625,0.0245,0.001932,0.021187,1.290357143,0.97238,0.9882
10000001,156,0.42739726,0,0.946,3.5,4.74447,0.0245,0.001932,0.021187,1.355562857,1.19794,1.2204
10000001,157,0.430136986,0,0.896,3.5,4.80669,0.0245,0.001932,0.021187,1.37334,1.25921,1.267
10000001,158,0.432876712,0,0.921,3.5,4.85296,0.0245,0.001932,0.021187,1.38656,1.30469,1.317
10000001,161,0.44109589,0,0.913,3.5,4.75313,0.0245,0.001932,0.021187,1.358037143,1.20502,1.2478
10000001,162,0.443835616,0,0.889,3.5,4.84077,0.0245,0.001932,0.021187,1.383077143,1.29142,1.3292
10000001,163,0.446575342,0,0.909,3.5,4.774,0.0245,0.001932,0.021187,1.364,1.22507,1.265
10000001,164,0.449315068,0,0.951,3.5,4.69813,0.0245,0.001932,0.021187,1.342322857,1.14973,1.2256
10000001,165,0.452054795,0,0.867,3.5,4.67009,0.0245,0.001932,0.021187,1.334311429,1.12171,1.2896
10000001,168,0.460273973,0,0.855,3.5,4.4196,0.0245,0.001932,0.021187,1.262742857,0.87315,0.8916
10000001,169,0.463013699,0,0.872,3.5,4.33584,0.0245,0.001932,0.021187,1.238811429,0.79006,0.7918
10000001,170,0.465753425,0,0.833,3.5,4.24778,0.0245,0.001932,0.021187,1.213651429,0.70273,0.6642
10000001,171,0.468493151,0,0.821,3.5,4.16396,0.0272,0.001589,0.010818,1.189702857,0.61384,0.5822
10000001,172,0.471232877,0,0.794,3.5,4.10972,0.0272,0.001589,0.010818,1.174205714,0.56,0.5496
10000001,177,0.484931507,0,0.807,3.5,4.13899,0.0272,0.001589,0.010818,1.182568571,0.58745,0.584
10000001,178,0.487671233,0,0.795,3.5,4.12179,0.0272,0.001589,0.010818,1.177654286,0.57019,0.5608
10000001,179,0.490410959,0,0.806,3.5,4.10205,0.0272,0.001589,0.010818,1.172014286,0.55042,0.5564
10000001,182,0.498630137,0,0.798,3.5,4.09871,0.0272,0.001589,0.010818,1.17106,0.54627,0.538
10000001,183,0.501369863,0,0.749,3.5,4.04438,0.0272,0.001589,0.010818,1.155537143,0.49239,0.4492
10000001,184,0.504109589,0,0.722,3.5,4.01759,0.0272,0.001589,0.010818,1.147882857,0.46568,0.4094
10000001,185,0.506849315,0,0.716,3.5,4.01457,0.0272,0.001589,0.010818,1.14702,0.46242,0.4038
10000001,186,0.509589041,0,0.689,3.5,3.95499,0.0272,0.001589,0.010818,1.129997143,0.40338,0.3578
10000001,189,0.517808219,0,0.716,3.5,4.00308,0.0272,0.001589,0.010818,1.143737143,0.44997,0.4012
10000001,190,0.520547945,0,0.709,3.5,3.99588,0.0272,0.001589,0.010818,1.14168,0.4426,0.3956
10000001,191,0.523287671,0,0.747,3.5,4.03971,0.0272,0.001589,0.010818,1.154202857,0.48553,0.4312
10000001,192,0.526027397,0,0.752,3.5,4.04703,0.0272,0.001589,0.010818,1.156294286,0.49246,0.4418
10000001,193,0.528767123,0,0.745,3.5,4.02195,0.0272,0.001589,0.010818,1.149128571,0.46746,0.4252
10000001,196,0.536986301,0,0.728,3.5,4.00125,0.0272,0.001589,0.010818,1.143214286,0.44622,0.4264
10000001,197,0.539726027,0,0.727,3.5,3.98219,0.0272,0.001589,0.010818,1.137768571,0.42716,0.4114
10000001,198,0.542465753,0,0.737,3.5,3.98365,0.0272,0.001589,0.010818,1.138185714,0.42832,0.4124
10000001,199,0.545205479,0,0.734,3.5,3.98357,0.0272,0.001589,0.010818,1.138162857,0.42796,0.4108
10000001,200,0.547945205,0,0.723,3.5,3.97134,0.0272,0.001589,0.010818,1.134668571,0.41564,0.4086
10000001,203,0.556164384,0,0.652,3.5,3.86702,0.0291,0.001172,0.009879,1.104862857,0.30722,0.3276
10000001,204,0.55890411,0,0.65,3.5,3.85663,0.0291,0.001172,0.009879,1.101894286,0.2967,0.3304
10000001,205,0.561643836,0,0.648,3.5,3.84561,0.0291,0.001172,0.009879,1.098745714,0.28557,0.324
10000001,206,0.564383562,0,0.668,3.5,3.87277,0.0291,0.001172,0.009879,1.106505714,0.312,0.3286
10000001,207,0.567123288,0,0.647,3.5,3.82932,0.0291,0.001172,0.009879,1.094091429,0.26897,0.3108
10000001,210,0.575342466,0,0.649,3.5,3.82406,0.0291,0.001172,0.009879,1.092588571,0.26293,0.3194
10000001,211,0.578082192,0,0.696,3.5,3.91379,0.0291,0.001172,0.009879,1.118225714,0.35087,0.3636
10000001,212,0.580821918,0,0.711,3.5,3.93522,0.0291,0.001172,0.009879,1.124348571,0.37165,0.3706
10000001,213,0.583561644,0,0.716,3.5,3.95625,0.0291,0.001172,0.009879,1.130357143,0.39203,0.386
10000001,214,0.58630137,0,0.698,3.5,3.92291,0.0291,0.001172,0.009879,1.120831429,0.35895,0.3728
10000001,217,0.594520548,0,0.695,3.5,3.91282,0.0291,0.001172,0.009879,1.117948571,0.34815,0.3688
10000001,218,0.597260274,0,0.696,3.5,3.92522,0.0291,0.001172,0.009879,1.121491429,0.36004,0.378
10000001,219,0.6,0,0.714,3.5,3.96825,0.0291,0.001172,0.009879,1.133785714,0.40203,0.412
10000001,220,0.602739726,0,0.712,3.5,3.96024,0.0291,0.001172,0.009879,1.131497143,0.39386,0.4058
10000001,221,0.605479452,0,0.718,3.5,3.96018,0.0291,0.001172,0.009879,1.13148,0.3935,0.4192
10000001,224,0.61369863,0,0.719,3.5,3.96362,0.0291,0.001172,0.009879,1.132462857,0.39598,0.4292
10000001,225,0.616438356,0,0.695,3.5,3.92489,0.0291,0.001172,0.009879,1.121397143,0.35764,0.401
10000001,226,0.619178082,0,0.69,3.5,3.93625,0.0291,0.001172,0.009879,1.124642857,0.3685,0.4242
10000001,232,0.635616438,0,0.679,3.5,3.91258,0.0287,0.001279,0.014017,1.11788,0.3447,0.416
10000001,233,0.638356164,0,0.642,3.5,3.86703,0.0287,0.001279,0.014017,1.104865714,0.29968,0.353
10000001,234,0.64109589,0,0.64,3.5,3.84915,0.0287,0.001279,0.014017,1.099757143,0.28184,0.3404
10000001,235,0.643835616,0,0.624,3.5,3.82277,0.0287,0.001279,0.014017,1.09222,0.25566,0.3254
10000001,238,0.652054795,0,0.603,3.5,3.79697,0.0287,0.001279,0.014017,1.084848571,0.22949,0.3186
10000001,239,0.654794521,0,0.61,3.5,3.82975,0.0287,0.001279,0.014017,1.094214286,0.26138,0.3314
10000001,240,0.657534247,0,0.61,3.5,3.83938,0.0287,0.001279,0.014017,1.096965714,0.27055,0.3412
10000001,241,0.660273973,0,0.607,3.5,3.80805,0.0287,0.001279,0.014017,1.088014286,0.23952,0.3252
10000001,242,0.663013699,0,0.633,3.5,3.85346,0.0287,0.001279,0.014017,1.100988571,0.28379,0.3656
10000001,245,0.671232877,0,0.603,3.5,3.83949,0.0287,0.001279,0.014017,1.096997143,0.26924,0.3762
10000001,246,0.673972603,0,0.593,3.5,3.80238,0.0287,0.001279,0.014017,1.086394286,0.23255,0.374
10000001,247,0.676712329,0,0.593,3.5,3.79736,0.0287,0.001279,0.014017,1.08496,0.22735,0.3706
10000001,248,0.679452055,0,0.596,3.5,3.8257,0.0287,0.001279,0.014017,1.093057143,0.25486,0.383
10000001,249,0.682191781,0,0.578,3.5,3.75326,0.0287,0.001279,0.014017,1.07236,0.18354,0.352
10000001,252,0.690410959,0,0.585,3.5,3.76918,0.0287,0.001279,0.014017,1.076908571,0.19832,0.3936
10000001,253,0.693150685,0,0.601,3.5,3.79281,0.0287,0.001279,0.014017,1.08366,0.22121,0.4022
10000001,254,0.695890411,0,0.595,3.5,3.78034,0.0287,0.001279,0.014017,1.080097143,0.2087,0.4056
10000001,255,0.698630137,0,0.602,3.5,3.79802,0.0287,0.001279,0.014017,1.085148571,0.22575,0.428
10000001,259,0.709589041,0,0.565,3.5,3.71322,0.0287,0.001279,0.014017,1.06092,0.14154,0.3914
10000001,260,0.712328767,0,0.566,3.5,3.73453,0.0287,0.001279,0.014017,1.067008571,0.16214,0.4004
10000001,261,0.715068493,0,0.543,3.5,3.67508,0.0287,0.001279,0.014017,1.050022857,0.10372,0.3624
10000001,262,0.717808219,0,0.546,3.5,3.68616,0.0294,0.001796,0.021634,1.053188571,0.11476,0.3744
10000001,263,0.720547945,0,0.544,3.5,3.67411,0.0294,0.001796,0.021634,1.049745714,0.10328,0.384
10000001,266,0.728767123,0,0.56,3.5,3.71006,0.0294,0.001796,0.021634,1.060017143,0.13646,0.4054
10000001,267,0.731506849,0,0.552,3.5,3.69805,0.0294,0.001796,0.021634,1.056585714,0.12472,0.3906
10000001,268,0.734246575,0,0.567,3.5,3.72252,0.0294,0.001796,0.021634,1.063577143,0.14793,0.4306
10000001,273,0.747945205,0,0.546,3.5,3.65322,0.0294,0.001796,0.021634,1.043777143,0.08228,0.4154
10000001,276,0.756164384,0,0.579,3.5,3.70968,0.0294,0.001796,0.021634,1.059908571,0.13346,0.4638
10000001,277,0.75890411,0,0.583,3.5,3.72784,0.0294,0.001796,0.021634,1.065097143,0.15065,0.4512
10000001,280,0.767123288,0,0.639,3.5,3.89531,0.0294,0.001796,0.021634,1.112945714,0.31326,0.572
10000001,281,0.769863014,0,0.659,3.5,3.95091,0.0294,0.001796,0.021634,1.128831429,0.36733,0.5994
10000001,282,0.77260274,0,0.692,3.5,4.02843,0.0294,0.001796,0.021634,1.15098,0.44281,0.6388
10000001,283,0.775342466,0,0.704,3.5,4.08273,0.0294,0.001796,0.021634,1.166494286,0.49559,0.6984
10000001,284,0.778082192,0,0.683,3.5,3.99713,0.0294,0.001796,0.021634,1.142037143,0.41162,0.6058
10000001,287,0.78630137,0,0.733,3.5,4.13851,0.0294,0.001796,0.021634,1.182431429,0.54888,0.7172
10000001,288,0.789041096,0,0.747,3.5,4.20673,0.0294,0.001796,0.021634,1.201922857,0.61522,0.7782
10000001,289,0.791780822,0,0.716,3.5,4.11505,0.0294,0.001796,0.021634,1.175728571,0.52534,0.7032
10000001,290,0.794520548,0,0.719,3.5,4.09136,0.0294,0.001796,0.021634,1.16896,0.50189,0.6952
10000001,291,0.797260274,0,0.727,3.5,4.06967,0.0294,0.001796,0.021634,1.162762857,0.4804,0.6778
10000001,294,0.805479452,0,0.677,3.5,3.94005,0.0265,0.002178,0.022042,1.125728571,0.36297,0.581
10000001,295,0.808219178,0,0.72,3.5,4.08488,0.0265,0.002178,0.022042,1.167108571,0.50448,0.6892
10000001,296,0.810958904,0,0.715,3.5,4.07302,0.0265,0.002178,0.022042,1.16372,0.4926,0.6952
10000001,297,0.81369863,0,0.723,3.5,4.12385,0.0265,0.002178,0.022042,1.178242857,0.54208,0.7296
10000001,298,0.816438356,0,0.729,3.5,4.13284,0.0265,0.002178,0.022042,1.180811429,0.5506,0.7318
10000001,301,0.824657534,0,0.734,3.5,4.14949,0.0265,0.002178,0.022042,1.185568571,0.56607,0.7522
10000001,302,0.82739726,0,0.73,3.5,4.14466,0.0265,0.002178,0.022042,1.184188571,0.56107,0.7286
10000001,303,0.830136986,0,0.719,3.5,4.05131,0.0265,0.002178,0.022042,1.157517143,0.46948,0.6458
10000001,304,0.832876712,0,0.722,3.5,4.05751,0.0265,0.002178,0.022042,1.159288571,0.47528,0.6502
10000001,305,0.835616438,0,0.728,3.5,4.07742,0.0265,0.002178,0.022042,1.164977143,0.49449,0.677
10000001,308,0.843835616,0,0.699,3.5,3.98773,0.0265,0.002178,0.022042,1.139351429,0.40597,0.5844
10000001,309,0.846575342,0,0.692,3.5,3.95992,0.0265,0.002178,0.022042,1.131405714,0.37852,0.557
10000001,310,0.849315068,0,0.69,3.5,3.98443,0.0265,0.002178,0.022042,1.138408571,0.40222,0.5686
10000001,311,0.852054795,0,0.686,3.5,3.95246,0.0265,0.002178,0.022042,1.129274286,0.3707,0.5516
10000001,312,0.854794521,0,0.671,3.5,3.91601,0.0265,0.002178,0.022042,1.11886,0.33481,0.5392
10000001,315,0.863013699,0,0.674,3.5,3.89987,0.0265,0.002178,0.022042,1.114248571,0.31827,0.5404
10000001,316,0.865753425,0,0.685,3.5,3.89978,0.0265,0.002178,0.022042,1.114222857,0.31792,0.5254
10000001,317,0.868493151,0,0.65,3.5,3.82853,0.0265,0.002178,0.022042,1.093865714,0.24804,0.4626
10000001,318,0.871232877,0,0.634,3.5,3.78564,0.0265,0.002178,0.022042,1.081611429,0.20593,0.4484
10000001,319,0.873972603,0,0.568,3.5,3.68836,0.0265,0.002178,0.022042,1.053817143,0.11266,0.348
10000001,330,0.904109589,0,0.715,3.5,4.0039,0.0257,0.002403,0.009975,1.143971429,0.41954,0.6278
10000001,331,0.906849315,0,0.769,3.5,4.13193,0.0257,0.002403,0.009975,1.180551429,0.54436,0.72
10000001,332,0.909589041,0,0.773,3.5,4.11431,0.0257,0.002403,0.009975,1.175517143,0.52689,0.699
10000001,333,0.912328767,0,0.795,3.5,4.18583,0.0257,0.002403,0.009975,1.195951429,0.59649,0.7572
10000001,336,0.920547945,0,0.793,3.5,4.15485,0.0257,0.002403,0.009975,1.1871,0.56544,0.7456
10000001,337,0.923287671,0,0.785,3.5,4.14904,0.0257,0.002403,0.009975,1.18544,0.55951,0.7522
10000001,338,0.926027397,0,0.796,3.5,4.16673,0.0257,0.002403,0.009975,1.190494286,0.57652,0.7632
10000001,339,0.928767123,0,0.795,3.5,4.18989,0.0257,0.002403,0.009975,1.197111429,0.59887,0.798
10000001,340,0.931506849,0,0.789,3.5,4.20399,0.0257,0.002403,0.009975,1.20114,0.61237,0.7956
10000001,343,0.939726027,0,0.791,3.5,4.16318,0.0257,0.002403,0.009975,1.18948,0.57173,0.7556
10000001,344,0.942465753,0,0.783,3.5,4.16437,0.0257,0.002403,0.009975,1.18982,0.57263,0.7562
10000001,345,0.945205479,0,0.78,3.5,4.11232,0.0257,0.002403,0.009975,1.174948571,0.52157,0.7182
10000001,346,0.947945205,0,0.793,3.5,4.16023,0.0257,0.002403,0.009975,1.188637143,0.56807,0.7584
10000001,347,0.950684932,0,0.79,3.5,4.1293,0.0257,0.002403,0.009975,1.1798,0.53762,0.7386
10000001,350,0.95890411,0,0.798,3.5,4.14496,0.0257,0.002403,0.009975,1.184274286,0.55212,0.7556
11000001,351,0.961643836,0,0.796,3.5,4.15224,0.0257,0.002403,0.009975,1.186354286,0.55896,0.7688
10000002,109,0.298630137,0,0.982,3.6,4.81622,0.024,0.002171,0.014447,1.337838889,1.18416,1.14
10000002,112,0.306849315,0,0.952,3.6,4.84427,0.024,0.002171,0.014447,1.345630556,1.21112,1.1658
10000002,113,0.309589041,0,0.899,3.6,4.73135,0.024,0.002171,0.014447,1.314263889,1.09874,1.066
10000002,114,0.312328767,0,0.912,3.6,4.70613,0.024,0.002171,0.014447,1.307258333,1.07343,1.0308
10000002,115,0.315068493,0,0.919,3.6,4.76195,0.024,0.002171,0.014447,1.322763889,1.12854,1.078
10000002,116,0.317808219,0,0.926,3.6,4.75585,0.024,0.002171,0.014447,1.321069444,1.1222,1.069
10000002,119,0.326027397,0,0.888,3.6,4.71884,0.024,0.002171,0.014447,1.310788889,1.08461,1.0596
10000002,120,0.328767123,0,0.898,3.6,4.67915,0.024,0.002171,0.014447,1.299763889,1.04494,1.0228
10000002,121,0.331506849,0,0.949,3.6,4.74068,0.024,0.002171,0.014447,1.316855556,1.1057,1.066
10000002,122,0.334246575,0,0.907,3.6,4.81276,0.024,0.002171,0.014447,1.336877778,1.17692,1.1572
10000002,123,0.336986301,0,0.902,3.6,4.81523,0.024,0.002171,0.014447,1.337563889,1.17908,1.1706
10000002,126,0.345205479,0,0.874,3.6,4.70463,0.024,0.002171,0.014447,1.306841667,1.06851,1.0522
10000002,127,0.347945205,0,0.901,3.6,4.63571,0.024,0.002171,0.014447,1.287697222,0.99988,0.9508
10000002,128,0.350684932,0,0.874,3.6,4.64764,0.024,0.002171,0.014447,1.291011111,1.01143,0.9758
10000002,129,0.353424658,0,0.941,3.6,4.68178,0.024,0.002171,0.014447,1.300494444,1.045,0.9974
10000002,130,0.356164384,0,0.927,3.6,4.72487,0.024,0.002171,0.014447,1.312463889,1.08744,1.0438
10000002,133,0.364383562,0,0.902,3.6,4.70793,0.024,0.002171,0.014447,1.307758333,1.06978,1.0412
10000002,134,0.367123288,0,0.887,3.6,4.76276,0.024,0.002171,0.014447,1.322988889,1.12385,1.0896
10000002,135,0.369863014,0,0.895,3.6,4.77711,0.024,0.002171,0.014447,1.326975,1.13778,1.1
10000002,136,0.37260274,0,0.904,3.6,4.7758,0.024,0.002171,0.014447,1.326611111,1.13619,1.1156
10000002,137,0.375342466,0,0.888,3.6,4.77131,0.024,0.002171,0.014447,1.325363889,1.13145,1.1074
10000002,140,0.383561644,0,0.892,3.6,4.69505,0.0245,0.001932,0.021187,1.304180556,1.0538,1.0334
10000002,141,0.38630137,0,0.896,3.6,4.65615,0.0245,0.001932,0.021187,1.293375,1.01498,1.008
10000002,142,0.389041096,0,0.88,3.6,4.67901,0.0245,0.001932,0.021187,1.299725,1.03733,1.0374
10000002,143,0.391780822,0,0.859,3.6,4.56826,0.0245,0.001932,0.021187,1.268961111,0.92734,0.8942
10000002,144,0.394520548,0,0.855,3.6,4.52845,0.0245,0.001932,0.021187,1.257902778,0.88763,0.8702
10000002,147,0.402739726,0,0.876,3.6,4.50559,0.0245,0.001932,0.021187,1.251552778,0.86415,0.8372
10000002,148,0.405479452,0,0.904,3.6,4.71244,0.0245,0.001932,0.021187,1.309011111,1.06868,1.0596
10000002,149,0.408219178,0,0.904,3.6,4.71445,0.0245,0.001932,0.021187,1.309569444,1.07037,1.0594
10000002,150,0.410958904,0,0.888,3.6,4.69104,0.0245,0.001932,0.021187,1.303066667,1.0469,1.035
10000002,151,0.41369863,0,0.879,3.6,4.6803,0.0245,0.001932,0.021187,1.300083333,1.03598,1.0288
10000002,154,0.421917808,0,0.877,3.6,4.5447,0.0245,0.001932,0.021187,1.262416667,0.9009,0.9204
10000002,155,0.424657534,0,0.906,3.6,4.51625,0.0245,0.001932,0.021187,1.254513889,0.87246,0.8998
10000002,156,0.42739726,0,0.932,3.6,4.74447,0.0245,0.001932,0.021187,1.317908333,1.09802,1.1276
10000002,157,0.430136986,0,0.884,3.6,4.80669,0.0245,0.001932,0.021187,1.335191667,1.15929,1.1736
10000002,158,0.432876712,0,0.912,3.6,4.85296,0.0245,0.001932,0.021187,1.348044444,1.20477,1.2216
10000002,161,0.44109589,0,0.902,3.6,4.75313,0.0245,0.001932,0.021187,1.320313889,1.10511,1.1532
10000002,162,0.443835616,0,0.878,3.6,4.84077,0.0245,0.001932,0.021187,1.344658333,1.1915,1.2364
10000002,163,0.446575342,0,0.895,3.6,4.774,0.0245,0.001932,0.021187,1.326111111,1.12516,1.174
10000002,164,0.449315068,0,0.936,3.6,4.69813,0.0245,0.001932,0.021187,1.305036111,1.04982,1.1334
10000002,165,0.452054795,0,0.853,3.6,4.67009,0.0245,0.001932,0.021187,1.297247222,1.0218,1.199
10000002,168,0.460273973,0,0.834,3.6,4.4196,0.0245,0.001932,0.021187,1.227666667,0.77324,0.8012
10000002,169,0.463013699,0,0.846,3.6,4.33584,0.0245,0.001932,0.021187,1.2044,0.69015,0.704
10000002,170,0.465753425,0,0.801,3.6,4.24778,0.0245,0.001932,0.021187,1.179938889,0.60282,0.5784
10000002,171,0.468493151,0,0.781,3.6,4.16396,0.0272,0.001589,0.010818,1.156655556,0.51391,0.4996
10000002,172,0.471232877,0,0.75,3.6,4.10972,0.0272,0.001589,0.010818,1.141588889,0.46007,0.47
10000002,177,0.484931507,0,0.762,3.6,4.13899,0.0272,0.001589,0.010818,1.149719444,0.48753,0.5076
10000002,178,0.487671233,0,0.751,3.6,4.12179,0.0272,0.001589,0.010818,1.144941667,0.47027,0.4824
10000002,179,0.490410959,0,0.76,3.6,4.10205,0.0272,0.001589,0.010818,1.139458333,0.4505,0.4786
10000002,182,0.498630137,0,0.754,3.6,4.09871,0.0272,0.001589,0.010818,1.138530556,0.44635,0.4578
10000002,183,0.501369863,0,0.693,3.6,4.04438,0.0272,0.001589,0.010818,1.123438889,0.39247,0.3788
10000002,184,0.504109589,0,0.663,3.6,4.01759,0.0272,0.001589,0.010818,1.115997222,0.36576,0.3396
10000002,185,0.506849315,0,0.657,3.6,4.01457,0.0272,0.001589,0.010818,1.115158333,0.3625,0.3344
10000002,186,0.509589041,0,0.624,3.6,3.95499,0.0272,0.001589,0.010818,1.098608333,0.30346,0.2924
10000002,189,0.517808219,0,0.657,3.6,4.00308,0.0272,0.001589,0.010818,1.111966667,0.35006,0.3322
10000002,190,0.520547945,0,0.65,3.6,3.99588,0.0272,0.001589,0.010818,1.109966667,0.34268,0.3256
10000002,191,0.523287671,0,0.69,3.6,4.03971,0.0272,0.001589,0.010818,1.122141667,0.38561,0.3594
10000002,192,0.526027397,0,0.696,3.6,4.04703,0.0272,0.001589,0.010818,1.124175,0.39255,0.369
10000002,193,0.528767123,0,0.688,3.6,4.02195,0.0272,0.001589,0.010818,1.117208333,0.36754,0.352
10000002,196,0.536986301,0,0.672,3.6,4.00125,0.0272,0.001589,0.010818,1.111458333,0.3463,0.356
10000002,197,0.539726027,0,0.668,3.6,3.98219,0.0272,0.001589,0.010818,1.106163889,0.32724,0.3422
10000002,198,0.542465753,0,0.678,3.6,3.98365,0.0272,0.001589,0.010818,1.106569444,0.3284,0.3414
10000002,199,0.545205479,0,0.673,3.6,3.98357,0.0272,0.001589,0.010818,1.106547222,0.32805,0.342
10000002,200,0.547945205,0,0.663,3.6,3.97134,0.0272,0.001589,0.010818,1.10315,0.31572,0.3402
10000002,203,0.556164384,0,0.585,3.6,3.86702,0.0291,0.001172,0.009879,1.074172222,0.20728,0.2692
10000002,204,0.55890411,0,0.585,3.6,3.85663,0.0291,0.001172,0.009879,1.071286111,0.19677,0.2712
10000002,205,0.561643836,0,0.582,3.6,3.84561,0.0291,0.001172,0.009879,1.068225,0.18564,0.2656
10000002,206,0.564383562,0,0.599,3.6,3.87277,0.0291,0.001172,0.009879,1.075769444,0.21207,0.2686
10000002,207,0.567123288,0,0.577,3.6,3.82932,0.0291,0.001172,0.009879,1.0637,0.16903,0.2554
10000002,210,0.575342466,0,0.581,3.6,3.82406,0.0291,0.001172,0.009879,1.062238889,0.163,0.2624
10000002,211,0.578082192,0,0.631,3.6,3.91379,0.0291,0.001172,0.009879,1.087163889,0.25094,0.297
10000002,212,0.580821918,0,0.645,3.6,3.93522,0.0291,0.001172,0.009879,1.093116667,0.27172,0.305
10000002,213,0.583561644,0,0.652,3.6,3.95625,0.0291,0.001172,0.009879,1.098958333,0.29209,0.3202
10000002,214,0.58630137,0,0.633,3.6,3.92291,0.0291,0.001172,0.009879,1.089697222,0.25902,0.3096
10000002,217,0.594520548,0,0.63,3.6,3.91282,0.0291,0.001172,0.009879,1.086894444,0.24822,0.3052
10000002,218,0.597260274,0,0.633,3.6,3.92522,0.0291,0.001172,0.009879,1.090338889,0.26011,0.3148
10000002,219,0.6,0,0.654,3.6,3.96825,0.0291,0.001172,0.009879,1.102291667,0.3021,0.3472
10000002,220,0.602739726,0,0.651,3.6,3.96024,0.0291,0.001172,0.009879,1.100066667,0.29393,0.3452
10000002,221,0.605479452,0,0.658,3.6,3.96018,0.0291,0.001172,0.009879,1.10005,0.29357,0.3576
10000002,224,0.61369863,0,0.66,3.6,3.96362,0.0291,0.001172,0.009879,1.101005556,0.29605,0.3676
10000002,225,0.616438356,0,0.636,3.6,3.92489,0.0291,0.001172,0.009879,1.090247222,0.25771,0.3404
10000002,226,0.619178082,0,0.635,3.6,3.93625,0.0291,0.001172,0.009879,1.093402778,0.26857,0.3624
10000002,232,0.635616438,0,0.624,3.6,3.91258,0.0287,0.001279,0.014017,1.086827778,0.24478,0.3542
10000002,233,0.638356164,0,0.582,3.6,3.86703,0.0287,0.001279,0.014017,1.074175,0.19977,0.2966
