optID,day_margin,daytoexpire,optiontype,Delta,strikeprice,spotprice,monthly dividend yield,RFR,Garch_Vol_RMS,moneyness,theoryprice,settleprice
10000006,252,0.690410959,0,0.36,4,3.76918,0.0287,0.001279,0.014017,0.942295,0,0.1798
10000006,253,0.693150685,0,0.37,4,3.79281,0.0287,0.001279,0.014017,0.9482025,0,0.1842
10000006,254,0.695890411,0,0.37,4,3.78034,0.0287,0.001279,0.014017,0.945085,0,0.1884
10000006,255,0.698630137,0,0.384,4,3.79802,0.0287,0.001279,0.014017,0.949505,0,0.2044
10000006,259,0.709589041,0,0.356,4,3.71322,0.0287,0.001279,0.014017,0.928305,0,0.1888
10000006,260,0.712328767,0,0.362,4,3.73453,0.0287,0.001279,0.014017,0.9336325,0,0.197
10000006,261,0.715068493,0,0.338,4,3.67508,0.0287,0.001279,0.014017,0.91877,0,0.1758
10000006,262,0.717808219,0,0.351,4,3.68616,0.0294,0.001796,0.021634,0.92154,0,0.1924
10000006,263,0.720547945,0,0.352,4,3.67411,0.0294,0.001796,0.021634,0.9185275,0,0.1964
10000006,266,0.728767123,0,0.366,4,3.71006,0.0294,0.001796,0.021634,0.927515,0,0.208
10000006,267,0.731506849,0,0.357,4,3.69805,0.0294,0.001796,0.021634,0.9245125,0,0.199
10000006,268,0.734246575,0,0.379,4,3.72252,0.0294,0.001796,0.021634,0.93063,0,0.2264
10000006,269,0.736986301,0,0.358,4,3.62511,0.0294,0.001796,0.021634,0.9062775,0,0.2136
10000006,270,0.739726027,0,0.339,4,3.53031,0.0294,0.001796,0.021634,0.8825775,0,0.1978
10000006,273,0.747945205,0,0.369,4,3.65322,0.0294,0.001796,0.021634,0.913305,0,0.2256
10000006,274,0.750684932,0,0.353,4,3.58909,0.0294,0.001796,0.021634,0.8972725,0,0.2094
10000006,275,0.753424658,0,0.368,4,3.63626,0.0294,0.001796,0.021634,0.909065,0,0.2198
10000006,276,0.756164384,0,0.403,4,3.70968,0.0294,0.001796,0.021634,0.92742,0,0.2622
10000006,277,0.75890411,0,0.399,4,3.72784,0.0294,0.001796,0.021634,0.93196,0,0.2482
10000006,317,0.868493151,0,0.418,4,3.82853,0.0265,0.002178,0.022042,0.9571325,2.00E-05,0.2198
10000006,318,0.871232877,0,0.415,4,3.78564,0.0265,0.002178,0.022042,0.94641,0,0.2316
10000006,319,0.873972603,0,0.359,4,3.68836,0.0265,0.002178,0.022042,0.92209,0,0.1896
10000007,203,0.556164384,0,0.265,4.1,3.86702,0.0291,0.001172,0.009879,0.94317561,0,0.084
10000007,204,0.55890411,0,0.268,4.1,3.85663,0.0291,0.001172,0.009879,0.940641463,0,0.0864
10000007,205,0.561643836,0,0.26,4.1,3.84561,0.0291,0.001172,0.009879,0.937953659,0,0.0818
10000007,206,0.564383562,0,0.266,4.1,3.87277,0.0291,0.001172,0.009879,0.944578049,0,0.0822
10000007,207,0.567123288,0,0.252,4.1,3.82932,0.0291,0.001172,0.009879,0.933980488,0,0.0768
10000007,210,0.575342466,0,0.262,4.1,3.82406,0.0291,0.001172,0.009879,0.932697561,0,0.0834
10000007,211,0.578082192,0,0.294,4.1,3.91379,0.0291,0.001172,0.009879,0.954582927,0,0.0952
10000007,212,0.580821918,0,0.299,4.1,3.93522,0.0291,0.001172,0.009879,0.959809756,0,0.095
10000007,214,0.58630137,0,0.304,4.1,3.92291,0.0291,0.001172,0.009879,0.956807317,0,0.102
10000007,217,0.594520548,0,0.302,4.1,3.91282,0.0291,0.001172,0.009879,0.954346341,0,0.1016
10000007,218,0.597260274,0,0.31,4.1,3.92522,0.0291,0.001172,0.009879,0.957370732,0,0.1066
10000007,225,0.616438356,0,0.334,4.1,3.92489,0.0291,0.001172,0.009879,0.957290244,0,0.126
10000007,232,0.635616438,0,0.344,4.1,3.91258,0.0287,0.001279,0.014017,0.954287805,0,0.1406
10000007,233,0.638356164,0,0.294,4.1,3.86703,0.0287,0.001279,0.014017,0.943178049,0,0.108
10000007,234,0.64109589,0,0.285,4.1,3.84915,0.0287,0.001279,0.014017,0.938817073,0,0.1018
10000007,235,0.643835616,0,0.277,4.1,3.82277,0.0287,0.001279,0.014017,0.932382927,0,0.0994
10000007,238,0.652054795,0,0.272,4.1,3.79697,0.0287,0.001279,0.014017,0.926090244,0,0.1002
10000007,239,0.654794521,0,0.284,4.1,3.82975,0.0287,0.001279,0.014017,0.934085366,0,0.1082
10000007,240,0.657534247,0,0.287,4.1,3.83938,0.0287,0.001279,0.014017,0.936434146,0,0.1104
10000007,241,0.660273973,0,0.274,4.1,3.80805,0.0287,0.001279,0.014017,0.928792683,0,0.1008
10000007,242,0.663013699,0,0.307,4.1,3.85346,0.0287,0.001279,0.014017,0.939868293,0,0.1216
10000007,245,0.671232877,0,0.303,4.1,3.83949,0.0287,0.001279,0.014017,0.936460976,0,0.127
10000007,246,0.673972603,0,0.3,4.1,3.80238,0.0287,0.001279,0.014017,0.927409756,0,0.1282
10000007,247,0.676712329,0,0.3,4.1,3.79736,0.0287,0.001279,0.014017,0.926185366,0,0.1274
10000007,248,0.679452055,0,0.307,4.1,3.8257,0.0287,0.001279,0.014017,0.933097561,0,0.1334
10000007,249,0.682191781,0,0.286,4.1,3.75326,0.0287,0.001279,0.014017,0.915429268,0,0.119
10000007,252,0.690410959,0,0.318,4.1,3.76918,0.0287,0.001279,0.014017,0.919312195,0,0.1512
10000007,253,0.693150685,0,0.328,4.1,3.79281,0.0287,0.001279,0.014017,0.92507561,0,0.1554
10000007,254,0.695890411,0,0.329,4.1,3.78034,0.0287,0.001279,0.014017,0.922034146,0,0.16
10000007,255,0.698630137,0,0.342,4.1,3.79802,0.0287,0.001279,0.014017,0.926346341,0,0.1726
10000007,259,0.709589041,0,0.319,4.1,3.71322,0.0287,0.001279,0.014017,0.905663415,0,0.1618
10000007,260,0.712328767,0,0.324,4.1,3.73453,0.0287,0.001279,0.014017,0.910860976,0,0.168
10000007,261,0.715068493,0,0.303,4.1,3.67508,0.0287,0.001279,0.014017,0.896360976,0,0.151
10000007,262,0.717808219,0,0.313,4.1,3.68616,0.0294,0.001796,0.021634,0.899063415,0,0.1628
10000007,263,0.720547945,0,0.318,4.1,3.67411,0.0294,0.001796,0.021634,0.89612439,0,0.1708
10000007,266,0.728767123,0,0.331,4.1,3.71006,0.0294,0.001796,0.021634,0.904892683,0,0.1812
10000007,267,0.731506849,0,0.325,4.1,3.69805,0.0294,0.001796,0.021634,0.901963415,0,0.1756
10000007,268,0.734246575,0,0.345,4.1,3.72252,0.0294,0.001796,0.021634,0.907931707,0,0.198
10000007,269,0.736986301,0,0.326,4.1,3.62511,0.0294,0.001796,0.021634,0.884173171,0,0.1876
10000007,270,0.739726027,0,0.309,4.1,3.53031,0.0294,0.001796,0.021634,0.86105122,0,0.1752
10000007,273,0.747945205,0,0.339,4.1,3.65322,0.0294,0.001796,0.021634,0.891029268,0,0.201
10000007,274,0.750684932,0,0.321,4.1,3.58909,0.0294,0.001796,0.021634,0.875387805,0,0.1838
10000007,275,0.753424658,0,0.337,4.1,3.63626,0.0294,0.001796,0.021634,0.886892683,0,0.1952
10000007,276,0.756164384,0,0.372,4.1,3.70968,0.0294,0.001796,0.021634,0.9048,0,0.2348
10000007,277,0.75890411,0,0.367,4.1,3.72784,0.0294,0.001796,0.021634,0.909229268,0,0.2228
10000007,280,0.767123288,0,0.429,4.1,3.89531,0.0294,0.001796,0.021634,0.95007561,0,0.2926
10000007,312,0.854794521,0,0.415,4.1,3.91601,0.0265,0.002178,0.022042,0.95512439,1.00E-05,0.2314
10000007,315,0.863013699,0,0.42,4.1,3.89987,0.0265,0.002178,0.022042,0.951187805,1.00E-05,0.2392
10000007,316,0.865753425,0,0.413,4.1,3.89978,0.0265,0.002178,0.022042,0.951165854,1.00E-05,0.2182
10000007,317,0.868493151,0,0.377,4.1,3.82853,0.0265,0.002178,0.022042,0.933787805,0,0.193
10000007,318,0.871232877,0,0.371,4.1,3.78564,0.0265,0.002178,0.022042,0.923326829,0,0.1946
10000007,319,0.873972603,0,0.328,4.1,3.68836,0.0265,0.002178,0.022042,0.8996,0,0.1708
10000008,184,0.504109589,0,0.264,4.2,4.01759,0.0272,0.001589,0.010818,0.956569048,0,0.0806
10000008,185,0.506849315,0,0.259,4.2,4.01457,0.0272,0.001589,0.010818,0.95585,0,0.079
10000008,186,0.509589041,0,0.229,4.2,3.95499,0.0272,0.001589,0.010818,0.941664286,0,0.067
10000008,189,0.517808219,0,0.263,4.2,4.00308,0.0272,0.001589,0.010818,0.953114286,0,0.082
10000008,190,0.520547945,0,0.261,4.2,3.99588,0.0272,0.001589,0.010818,0.9514,0,0.082
10000008,193,0.528767123,0,0.285,4.2,4.02195,0.0272,0.001589,0.010818,0.957607143,0,0.0908
10000008,196,0.536986301,0,0.286,4.2,4.00125,0.0272,0.001589,0.010818,0.952678571,0,0.0946
10000008,197,0.539726027,0,0.276,4.2,3.98219,0.0272,0.001589,0.010818,0.948140476,0,0.0884
10000008,198,0.542465753,0,0.276,4.2,3.98365,0.0272,0.001589,0.010818,0.948488095,0,0.087
10000008,199,0.545205479,0,0.274,4.2,3.98357,0.0272,0.001589,0.010818,0.948469048,0,0.0864
10000008,200,0.547945205,0,0.272,4.2,3.97134,0.0272,0.001589,0.010818,0.945557143,0,0.087
10000008,203,0.556164384,0,0.217,4.2,3.86702,0.0291,0.001172,0.009879,0.920719048,0,0.0654
10000008,204,0.55890411,0,0.217,4.2,3.85663,0.0291,0.001172,0.009879,0.918245238,0,0.065
10000008,205,0.561643836,0,0.212,4.2,3.84561,0.0291,0.001172,0.009879,0.915621429,0,0.063
10000008,206,0.564383562,0,0.214,4.2,3.87277,0.0291,0.001172,0.009879,0.922088095,0,0.0614
10000008,207,0.567123288,0,0.206,4.2,3.82932,0.0291,0.001172,0.009879,0.911742857,0,0.0602
10000008,210,0.575342466,0,0.216,4.2,3.82406,0.0291,0.001172,0.009879,0.910490476,0,0.0652
10000008,211,0.578082192,0,0.242,4.2,3.91379,0.0291,0.001172,0.009879,0.931854762,0,0.0742
10000008,212,0.580821918,0,0.244,4.2,3.93522,0.0291,0.001172,0.009879,0.936957143,0,0.073
10000008,213,0.583561644,0,0.261,4.2,3.95625,0.0291,0.001172,0.009879,0.941964286,0,0.0824
10000008,214,0.58630137,0,0.252,4.2,3.92291,0.0291,0.001172,0.009879,0.93402619,0,0.0796
10000008,217,0.594520548,0,0.251,4.2,3.91282,0.0291,0.001172,0.009879,0.93162381,0,0.0796
10000008,218,0.597260274,0,0.256,4.2,3.92522,0.0291,0.001172,0.009879,0.93457619,0,0.0822
10000008,219,0.6,0,0.287,4.2,3.96825,0.0291,0.001172,0.009879,0.944821429,0,0.0998
10000008,220,0.602739726,0,0.281,4.2,3.96024,0.0291,0.001172,0.009879,0.942914286,0,0.0962
10000008,221,0.605479452,0,0.294,4.2,3.96018,0.0291,0.001172,0.009879,0.9429,0,0.104
10000008,224,0.61369863,0,0.303,4.2,3.96362,0.0291,0.001172,0.009879,0.943719048,0,0.11
10000008,225,0.616438356,0,0.282,4.2,3.92489,0.0291,0.001172,0.009879,0.934497619,0,0.1002
10000008,226,0.619178082,0,0.299,4.2,3.93625,0.0291,0.001172,0.009879,0.937202381,0,0.1138
10000008,232,0.635616438,0,0.294,4.2,3.91258,0.0287,0.001279,0.014017,0.931566667,0,0.1132
10000008,233,0.638356164,0,0.248,4.2,3.86703,0.0287,0.001279,0.014017,0.920721429,0,0.0862
10000008,234,0.64109589,0,0.239,4.2,3.84915,0.0287,0.001279,0.014017,0.916464286,0,0.081
10000008,235,0.643835616,0,0.233,4.2,3.82277,0.0287,0.001279,0.014017,0.910183333,0,0.079
10000008,238,0.652054795,0,0.231,4.2,3.79697,0.0287,0.001279,0.014017,0.904040476,0,0.081
10000008,239,0.654794521,0,0.241,4.2,3.82975,0.0287,0.001279,0.014017,0.911845238,0,0.0874
10000008,240,0.657534247,0,0.244,4.2,3.83938,0.0287,0.001279,0.014017,0.914138095,0,0.0892
10000008,241,0.660273973,0,0.233,4.2,3.80805,0.0287,0.001279,0.014017,0.906678571,0,0.0822
10000008,242,0.663013699,0,0.263,4.2,3.85346,0.0287,0.001279,0.014017,0.917490476,0,0.099
10000008,245,0.671232877,0,0.26,4.2,3.83949,0.0287,0.001279,0.014017,0.914164286,0,0.103
10000008,246,0.673972603,0,0.262,4.2,3.80238,0.0287,0.001279,0.014017,0.905328571,0,0.1072
10000008,247,0.676712329,0,0.259,4.2,3.79736,0.0287,0.001279,0.014017,0.904133333,0,0.1048
10000008,248,0.679452055,0,0.266,4.2,3.8257,0.0287,0.001279,0.014017,0.910880952,0,0.1098
10000008,249,0.682191781,0,0.247,4.2,3.75326,0.0287,0.001279,0.014017,0.893633333,0,0.0982
10000008,252,0.690410959,0,0.28,4.2,3.76918,0.0287,0.001279,0.014017,0.89742381,0,0.127
10000008,253,0.693150685,0,0.288,4.2,3.79281,0.0287,0.001279,0.014017,0.90305,0,0.1302
10000008,254,0.695890411,0,0.291,4.2,3.78034,0.0287,0.001279,0.014017,0.900080952,0,0.1348
10000008,255,0.698630137,0,0.306,4.2,3.79802,0.0287,0.001279,0.014017,0.904290476,0,0.1488
10000008,259,0.709589041,0,0.285,4.2,3.71322,0.0287,0.001279,0.014017,0.8841,0,0.1388
10000008,260,0.712328767,0,0.289,4.2,3.73453,0.0287,0.001279,0.014017,0.88917381,0,0.1438
10000008,261,0.715068493,0,0.27,4.2,3.67508,0.0287,0.001279,0.014017,0.875019048,0,0.1298
10000008,262,0.717808219,0,0.281,4.2,3.68616,0.0294,0.001796,0.021634,0.877657143,0,0.1412
10000008,263,0.720547945,0,0.287,4.2,3.67411,0.0294,0.001796,0.021634,0.874788095,0,0.1486
10000008,266,0.728767123,0,0.299,4.2,3.71006,0.0294,0.001796,0.021634,0.883347619,0,0.1576
10000008,267,0.731506849,0,0.291,4.2,3.69805,0.0294,0.001796,0.021634,0.880488095,0,0.1506
10000008,268,0.734246575,0,0.314,4.2,3.72252,0.0294,0.001796,0.021634,0.886314286,0,0.1736
10000008,269,0.736986301,0,0.297,4.2,3.62511,0.0294,0.001796,0.021634,0.863121429,0,0.1654
10000008,270,0.739726027,0,0.282,4.2,3.53031,0.0294,0.001796,0.021634,0.84055,0,0.1554
10000008,273,0.747945205,0,0.31,4.2,3.65322,0.0294,0.001796,0.021634,0.869814286,0,0.1788
10000008,274,0.750684932,0,0.292,4.2,3.58909,0.0294,0.001796,0.021634,0.854545238,0,0.1614
10000008,275,0.753424658,0,0.308,4.2,3.63626,0.0294,0.001796,0.021634,0.86577619,0,0.1726
10000008,276,0.756164384,0,0.342,4.2,3.70968,0.0294,0.001796,0.021634,0.883257143,0,0.2094
10000008,277,0.75890411,0,0.336,4.2,3.72784,0.0294,0.001796,0.021634,0.887580952,0,0.1976
10000008,280,0.767123288,0,0.395,4.2,3.89531,0.0294,0.001796,0.021634,0.927454762,0,0.2584
10000008,281,0.769863014,0,0.409,4.2,3.95091,0.0294,0.001796,0.021634,0.940692857,0,0.267
10000008,282,0.77260274,0,0.433,4.2,4.02843,0.0294,0.001796,0.021634,0.95915,1.00E-05,0.2798
10000008,284,0.778082192,0,0.417,4.2,3.99713,0.0294,0.001796,0.021634,0.951697619,0,0.2608
10000008,294,0.805479452,0,0.396,4.2,3.94005,0.0265,0.002178,0.022042,0.938107143,0,0.227
10000008,308,0.843835616,0,0.391,4.2,3.98773,0.0265,0.002178,0.022042,0.949459524,0,0.2
10000008,309,0.846575342,0,0.38,4.2,3.95992,0.0265,0.002178,0.022042,0.942838095,0,0.1928
10000008,310,0.849315068,0,0.385,4.2,3.98443,0.0265,0.002178,0.022042,0.94867381,0,0.1994
10000008,311,0.852054795,0,0.382,4.2,3.95246,0.0265,0.002178,0.022042,0.941061905,0,0.2
10000008,312,0.854794521,0,0.374,4.2,3.91601,0.0265,0.002178,0.022042,0.932383333,0,0.1988
10000008,315,0.863013699,0,0.377,4.2,3.89987,0.0265,0.002178,0.022042,0.928540476,0,0.2018
10000008,316,0.865753425,0,0.37,4.2,3.89978,0.0265,0.002178,0.022042,0.928519048,0,0.1864
10000008,317,0.868493151,0,0.337,4.2,3.82853,0.0265,0.002178,0.022042,0.911554762,0,0.1648
10000008,318,0.871232877,0,0.334,4.2,3.78564,0.0265,0.002178,0.022042,0.901342857,0,0.169
10000008,319,0.873972603,0,0.292,4.2,3.68836,0.0265,0.002178,0.022042,0.878180952,0,0.145
10000008,330,0.904109589,0,0.43,4.2,4.0039,0.0257,0.002403,0.009975,0.953309524,0,0.2522
10000009,172,0.471232877,0,0.314,4.3,4.10972,0.0272,0.001589,0.010818,0.955748837,0,0.107
10000009,178,0.487671233,0,0.329,4.3,4.12179,0.0272,0.001589,0.010818,0.958555814,0,0.119
10000009,179,0.490410959,0,0.329,4.3,4.10205,0.0272,0.001589,0.010818,0.953965116,0,0.1174
10000009,182,0.498630137,0,0.311,4.3,4.09871,0.0272,0.001589,0.010818,0.953188372,0,0.106
10000009,183,0.501369863,0,0.245,4.3,4.04438,0.0272,0.001589,0.010818,0.940553488,0,0.075
10000009,184,0.504109589,0,0.213,4.3,4.01759,0.0272,0.001589,0.010818,0.934323256,0,0.0614
10000009,185,0.506849315,0,0.209,4.3,4.01457,0.0272,0.001589,0.010818,0.93362093,0,0.0602
10000009,186,0.509589041,0,0.186,4.3,3.95499,0.0272,0.001589,0.010818,0.919765116,0,0.0518
10000009,189,0.517808219,0,0.216,4.3,4.00308,0.0272,0.001589,0.010818,0.930948837,0,0.0642
10000009,190,0.520547945,0,0.214,4.3,3.99588,0.0272,0.001589,0.010818,0.929274419,0,0.0644
10000009,191,0.523287671,0,0.239,4.3,4.03971,0.0272,0.001589,0.010818,0.939467442,0,0.0732
10000009,192,0.526027397,0,0.246,4.3,4.04703,0.0272,0.001589,0.010818,0.941169767,0,0.076
10000009,193,0.528767123,0,0.236,4.3,4.02195,0.0272,0.001589,0.010818,0.935337209,0,0.072
10000009,196,0.536986301,0,0.237,4.3,4.00125,0.0272,0.001589,0.010818,0.930523256,0,0.0742
10000009,197,0.539726027,0,0.227,4.3,3.98219,0.0272,0.001589,0.010818,0.926090698,0,0.0694
10000009,198,0.542465753,0,0.227,4.3,3.98365,0.0272,0.001589,0.010818,0.926430233,0,0.0678
10000009,199,0.545205479,0,0.225,4.3,3.98357,0.0272,0.001589,0.010818,0.926411628,0,0.0672
10000009,200,0.547945205,0,0.223,4.3,3.97134,0.0272,0.001589,0.010818,0.923567442,0,0.0674
10000009,203,0.556164384,0,0.178,4.3,3.86702,0.0291,0.001172,0.009879,0.899306977,0,0.051
10000009,204,0.55890411,0,0.176,4.3,3.85663,0.0291,0.001172,0.009879,0.896890698,0,0.0504
10000009,205,0.561643836,0,0.172,4.3,3.84561,0.0291,0.001172,0.009879,0.894327907,0,0.0488
10000009,206,0.564383562,0,0.171,4.3,3.87277,0.0291,0.001172,0.009879,0.900644186,0,0.0466
10000009,207,0.567123288,0,0.165,4.3,3.82932,0.0291,0.001172,0.009879,0.890539535,0,0.0454
10000009,210,0.575342466,0,0.176,4.3,3.82406,0.0291,0.001172,0.009879,0.889316279,0,0.0508
10000009,211,0.578082192,0,0.197,4.3,3.91379,0.0291,0.001172,0.009879,0.910183721,0,0.057
10000009,212,0.580821918,0,0.197,4.3,3.93522,0.0291,0.001172,0.009879,0.915167442,0,0.0556
10000009,213,0.583561644,0,0.213,4.3,3.95625,0.0291,0.001172,0.009879,0.92005814,0,0.0634
10000009,214,0.58630137,0,0.207,4.3,3.92291,0.0291,0.001172,0.009879,0.912304651,0,0.0622
10000009,217,0.594520548,0,0.206,4.3,3.91282,0.0291,0.001172,0.009879,0.90995814,0,0.0618
10000009,218,0.597260274,0,0.211,4.3,3.92522,0.0291,0.001172,0.009879,0.91284186,0,0.0646
10000009,219,0.6,0,0.239,4.3,3.96825,0.0291,0.001172,0.009879,0.922848837,0,0.0788
10000009,220,0.602739726,0,0.234,4.3,3.96024,0.0291,0.001172,0.009879,0.920986047,0,0.0758
10000009,221,0.605479452,0,0.247,4.3,3.96018,0.0291,0.001172,0.009879,0.920972093,0,0.0832
10000009,224,0.61369863,0,0.254,4.3,3.96362,0.0291,0.001172,0.009879,0.921772093,0,0.0874
10000009,225,0.616438356,0,0.236,4.3,3.92489,0.0291,0.001172,0.009879,0.912765116,0,0.0798
10000009,226,0.619178082,0,0.251,4.3,3.93625,0.0291,0.001172,0.009879,0.915406977,0,0.09
10000009,232,0.635616438,0,0.251,4.3,3.91258,0.0287,0.001279,0.014017,0.909902326,0,0.092
10000009,233,0.638356164,0,0.207,4.3,3.86703,0.0287,0.001279,0.014017,0.899309302,0,0.0686
10000009,234,0.64109589,0,0.199,4.3,3.84915,0.0287,0.001279,0.014017,0.895151163,0,0.0642
10000009,235,0.643835616,0,0.195,4.3,3.82277,0.0287,0.001279,0.014017,0.889016279,0,0.0634
10000009,238,0.652054795,0,0.194,4.3,3.79697,0.0287,0.001279,0.014017,0.883016279,0,0.065
10000009,239,0.654794521,0,0.204,4.3,3.82975,0.0287,0.001279,0.014017,0.890639535,0,0.0706
10000009,240,0.657534247,0,0.206,4.3,3.83938,0.0287,0.001279,0.014017,0.89287907,0,0.0718
10000009,241,0.660273973,0,0.196,4.3,3.80805,0.0287,0.001279,0.014017,0.885593023,0,0.0658
10000009,242,0.663013699,0,0.223,4.3,3.85346,0.0287,0.001279,0.014017,0.896153488,0,0.08
10000009,245,0.671232877,0,0.221,4.3,3.83949,0.0287,0.001279,0.014017,0.892904651,0,0.083
10000009,246,0.673972603,0,0.224,4.3,3.80238,0.0287,0.001279,0.014017,0.884274419,0,0.0866
10000009,247,0.676712329,0,0.221,4.3,3.79736,0.0287,0.001279,0.014017,0.883106977,0,0.0848
10000009,248,0.679452055,0,0.228,4.3,3.8257,0.0287,0.001279,0.014017,0.889697674,0,0.0896
10000009,249,0.682191781,0,0.211,4.3,3.75326,0.0287,0.001279,0.014017,0.872851163,0,0.08
10000009,252,0.690410959,0,0.245,4.3,3.76918,0.0287,0.001279,0.014017,0.876553488,0,0.1062
10000009,253,0.693150685,0,0.253,4.3,3.79281,0.0287,0.001279,0.014017,0.882048837,0,0.1092
10000009,254,0.695890411,0,0.256,4.3,3.78034,0.0287,0.001279,0.014017,0.879148837,0,0.1138
10000009,255,0.698630137,0,0.271,4.3,3.79802,0.0287,0.001279,0.014017,0.883260465,0,0.1264
10000009,259,0.709589041,0,0.253,4.3,3.71322,0.0287,0.001279,0.014017,0.863539535,0,0.1184
10000009,260,0.712328767,0,0.257,4.3,3.73453,0.0287,0.001279,0.014017,0.868495349,0,0.123
10000009,261,0.715068493,0,0.24,4.3,3.67508,0.0287,0.001279,0.014017,0.854669767,0,0.1116
10000009,262,0.717808219,0,0.252,4.3,3.68616,0.0294,0.001796,0.021634,0.857246512,0,0.1224
10000009,263,0.720547945,0,0.257,4.3,3.67411,0.0294,0.001796,0.021634,0.854444186,0,0.1284
10000009,266,0.728767123,0,0.269,4.3,3.71006,0.0294,0.001796,0.021634,0.862804651,0,0.1374
10000009,267,0.731506849,0,0.262,4.3,3.69805,0.0294,0.001796,0.021634,0.860011628,0,0.1312
10000009,268,0.734246575,0,0.284,4.3,3.72252,0.0294,0.001796,0.021634,0.865702326,0,0.152
10000009,269,0.736986301,0,0.27,4.3,3.62511,0.0294,0.001796,0.021634,0.843048837,0,0.1462
10000009,270,0.739726027,0,0.258,4.3,3.53031,0.0294,0.001796,0.021634,0.821002326,0,0.1382
10000009,273,0.747945205,0,0.284,4.3,3.65322,0.0294,0.001796,0.021634,0.849586047,0,0.1594
10000009,274,0.750684932,0,0.264,4.3,3.58909,0.0294,0.001796,0.021634,0.834672093,0,0.1404
10000009,275,0.753424658,0,0.28,4.3,3.63626,0.0294,0.001796,0.021634,0.84564186,0,0.1532
10000009,276,0.756164384,0,0.314,4.3,3.70968,0.0294,0.001796,0.021634,0.862716279,0,0.1868
10000009,277,0.75890411,0,0.308,4.3,3.72784,0.0294,0.001796,0.021634,0.866939535,0,0.176
