optID,moneyness,daytoexpire,optiontype,RFR,Garch_Vol_RMS,monthly dividend yield,settleprice
10000006,0.950595,0.673972603,0,0.001279,0.014017,0.0287,0.1584
10000006,0.94934,0.676712329,0,0.001279,0.014017,0.0287,0.1548
10000006,0.956425,0.679452055,0,0.001279,0.014017,0.0287,0.1618
10000006,0.938315,0.682191781,0,0.001279,0.014017,0.0287,0.146
10000006,0.942295,0.690410959,0,0.001279,0.014017,0.0287,0.1798
10000006,0.9482025,0.693150685,0,0.001279,0.014017,0.0287,0.1842
10000006,0.945085,0.695890411,0,0.001279,0.014017,0.0287,0.1884
10000006,0.949505,0.698630137,0,0.001279,0.014017,0.0287,0.2044
10000006,0.928305,0.709589041,0,0.001279,0.014017,0.0287,0.1888
10000006,0.9336325,0.712328767,0,0.001279,0.014017,0.0287,0.197
10000006,0.91877,0.715068493,0,0.001279,0.014017,0.0287,0.1758
10000006,0.92154,0.717808219,0,0.001796,0.021634,0.0294,0.1924
10000006,0.9185275,0.720547945,0,0.001796,0.021634,0.0294,0.1964
10000006,0.927515,0.728767123,0,0.001796,0.021634,0.0294,0.208
10000006,0.9245125,0.731506849,0,0.001796,0.021634,0.0294,0.199
10000006,0.93063,0.734246575,0,0.001796,0.021634,0.0294,0.2264
10000006,0.9062775,0.736986301,0,0.001796,0.021634,0.0294,0.2136
10000006,0.8825775,0.739726027,0,0.001796,0.021634,0.0294,0.1978
10000006,0.913305,0.747945205,0,0.001796,0.021634,0.0294,0.2256
10000006,0.8972725,0.750684932,0,0.001796,0.021634,0.0294,0.2094
10000006,0.909065,0.753424658,0,0.001796,0.021634,0.0294,0.2198
10000006,0.92742,0.756164384,0,0.001796,0.021634,0.0294,0.2622
10000006,0.93196,0.75890411,0,0.001796,0.021634,0.0294,0.2482
10000006,0.9571325,0.868493151,0,0.002178,0.022042,0.0265,0.2198
10000006,0.94641,0.871232877,0,0.002178,0.022042,0.0265,0.2316
10000006,0.92209,0.873972603,0,0.002178,0.022042,0.0265,0.1896
10000007,0.94317561,0.556164384,0,0.001172,0.009879,0.0291,0.084
10000007,0.940641463,0.55890411,0,0.001172,0.009879,0.0291,0.0864
10000007,0.937953659,0.561643836,0,0.001172,0.009879,0.0291,0.0818
10000007,0.944578049,0.564383562,0,0.001172,0.009879,0.0291,0.0822
10000007,0.933980488,0.567123288,0,0.001172,0.009879,0.0291,0.0768
10000007,0.932697561,0.575342466,0,0.001172,0.009879,0.0291,0.0834
10000007,0.954582927,0.578082192,0,0.001172,0.009879,0.0291,0.0952
10000007,0.959809756,0.580821918,0,0.001172,0.009879,0.0291,0.095
10000007,0.956807317,0.58630137,0,0.001172,0.009879,0.0291,0.102
10000007,0.954346341,0.594520548,0,0.001172,0.009879,0.0291,0.1016
10000007,0.957370732,0.597260274,0,0.001172,0.009879,0.0291,0.1066
10000007,0.957290244,0.616438356,0,0.001172,0.009879,0.0291,0.126
10000007,0.954287805,0.635616438,0,0.001279,0.014017,0.0287,0.1406
10000007,0.943178049,0.638356164,0,0.001279,0.014017,0.0287,0.108
10000007,0.938817073,0.64109589,0,0.001279,0.014017,0.0287,0.1018
10000007,0.932382927,0.643835616,0,0.001279,0.014017,0.0287,0.0994
10000007,0.926090244,0.652054795,0,0.001279,0.014017,0.0287,0.1002
10000007,0.934085366,0.654794521,0,0.001279,0.014017,0.0287,0.1082
10000007,0.936434146,0.657534247,0,0.001279,0.014017,0.0287,0.1104
10000007,0.928792683,0.660273973,0,0.001279,0.014017,0.0287,0.1008
10000007,0.939868293,0.663013699,0,0.001279,0.014017,0.0287,0.1216
10000007,0.936460976,0.671232877,0,0.001279,0.014017,0.0287,0.127
10000007,0.927409756,0.673972603,0,0.001279,0.014017,0.0287,0.1282
10000007,0.926185366,0.676712329,0,0.001279,0.014017,0.0287,0.1274
10000007,0.933097561,0.679452055,0,0.001279,0.014017,0.0287,0.1334
10000007,0.915429268,0.682191781,0,0.001279,0.014017,0.0287,0.119
10000007,0.919312195,0.690410959,0,0.001279,0.014017,0.0287,0.1512
10000007,0.92507561,0.693150685,0,0.001279,0.014017,0.0287,0.1554
10000007,0.922034146,0.695890411,0,0.001279,0.014017,0.0287,0.16
10000007,0.926346341,0.698630137,0,0.001279,0.014017,0.0287,0.1726
10000007,0.905663415,0.709589041,0,0.001279,0.014017,0.0287,0.1618
10000007,0.910860976,0.712328767,0,0.001279,0.014017,0.0287,0.168
10000007,0.896360976,0.715068493,0,0.001279,0.014017,0.0287,0.151
10000007,0.899063415,0.717808219,0,0.001796,0.021634,0.0294,0.1628
10000007,0.89612439,0.720547945,0,0.001796,0.021634,0.0294,0.1708
10000007,0.904892683,0.728767123,0,0.001796,0.021634,0.0294,0.1812
10000007,0.901963415,0.731506849,0,0.001796,0.021634,0.0294,0.1756
10000007,0.907931707,0.734246575,0,0.001796,0.021634,0.0294,0.198
10000007,0.884173171,0.736986301,0,0.001796,0.021634,0.0294,0.1876
10000007,0.86105122,0.739726027,0,0.001796,0.021634,0.0294,0.1752
10000007,0.891029268,0.747945205,0,0.001796,0.021634,0.0294,0.201
10000007,0.875387805,0.750684932,0,0.001796,0.021634,0.0294,0.1838
10000007,0.886892683,0.753424658,0,0.001796,0.021634,0.0294,0.1952
10000007,0.9048,0.756164384,0,0.001796,0.021634,0.0294,0.2348
10000007,0.909229268,0.75890411,0,0.001796,0.021634,0.0294,0.2228
10000007,0.95007561,0.767123288,0,0.001796,0.021634,0.0294,0.2926
10000007,0.95512439,0.854794521,0,0.002178,0.022042,0.0265,0.2314
10000007,0.951187805,0.863013699,0,0.002178,0.022042,0.0265,0.2392
10000007,0.951165854,0.865753425,0,0.002178,0.022042,0.0265,0.2182
10000007,0.933787805,0.868493151,0,0.002178,0.022042,0.0265,0.193
10000007,0.923326829,0.871232877,0,0.002178,0.022042,0.0265,0.1946
10000007,0.8996,0.873972603,0,0.002178,0.022042,0.0265,0.1708
10000008,0.956569048,0.504109589,0,0.001589,0.010818,0.0272,0.0806
10000008,0.95585,0.506849315,0,0.001589,0.010818,0.0272,0.079
10000008,0.941664286,0.509589041,0,0.001589,0.010818,0.0272,0.067
10000008,0.953114286,0.517808219,0,0.001589,0.010818,0.0272,0.082
10000008,0.9514,0.520547945,0,0.001589,0.010818,0.0272,0.082
10000008,0.957607143,0.528767123,0,0.001589,0.010818,0.0272,0.0908
10000008,0.952678571,0.536986301,0,0.001589,0.010818,0.0272,0.0946
10000008,0.948140476,0.539726027,0,0.001589,0.010818,0.0272,0.0884
10000008,0.948488095,0.542465753,0,0.001589,0.010818,0.0272,0.087
10000008,0.948469048,0.545205479,0,0.001589,0.010818,0.0272,0.0864
10000008,0.945557143,0.547945205,0,0.001589,0.010818,0.0272,0.087
10000008,0.920719048,0.556164384,0,0.001172,0.009879,0.0291,0.0654
10000008,0.918245238,0.55890411,0,0.001172,0.009879,0.0291,0.065
10000008,0.915621429,0.561643836,0,0.001172,0.009879,0.0291,0.063
10000008,0.922088095,0.564383562,0,0.001172,0.009879,0.0291,0.0614
10000008,0.911742857,0.567123288,0,0.001172,0.009879,0.0291,0.0602
10000008,0.910490476,0.575342466,0,0.001172,0.009879,0.0291,0.0652
10000008,0.931854762,0.578082192,0,0.001172,0.009879,0.0291,0.0742
10000008,0.936957143,0.580821918,0,0.001172,0.009879,0.0291,0.073
10000008,0.941964286,0.583561644,0,0.001172,0.009879,0.0291,0.0824
10000008,0.93402619,0.58630137,0,0.001172,0.009879,0.0291,0.0796
10000008,0.93162381,0.594520548,0,0.001172,0.009879,0.0291,0.0796
10000008,0.93457619,0.597260274,0,0.001172,0.009879,0.0291,0.0822
10000008,0.944821429,0.6,0,0.001172,0.009879,0.0291,0.0998
10000008,0.942914286,0.602739726,0,0.001172,0.009879,0.0291,0.0962
10000008,0.9429,0.605479452,0,0.001172,0.009879,0.0291,0.104
10000008,0.943719048,0.61369863,0,0.001172,0.009879,0.0291,0.11
10000008,0.934497619,0.616438356,0,0.001172,0.009879,0.0291,0.1002
10000008,0.937202381,0.619178082,0,0.001172,0.009879,0.0291,0.1138
10000008,0.931566667,0.635616438,0,0.001279,0.014017,0.0287,0.1132
10000008,0.920721429,0.638356164,0,0.001279,0.014017,0.0287,0.0862
10000008,0.916464286,0.64109589,0,0.001279,0.014017,0.0287,0.081
10000008,0.910183333,0.643835616,0,0.001279,0.014017,0.0287,0.079
10000008,0.904040476,0.652054795,0,0.001279,0.014017,0.0287,0.081
10000008,0.911845238,0.654794521,0,0.001279,0.014017,0.0287,0.0874
10000008,0.914138095,0.657534247,0,0.001279,0.014017,0.0287,0.0892
10000008,0.906678571,0.660273973,0,0.001279,0.014017,0.0287,0.0822
10000008,0.917490476,0.663013699,0,0.001279,0.014017,0.0287,0.099
10000008,0.914164286,0.671232877,0,0.001279,0.014017,0.0287,0.103
10000008,0.905328571,0.673972603,0,0.001279,0.014017,0.0287,0.1072
10000008,0.904133333,0.676712329,0,0.001279,0.014017,0.0287,0.1048
10000008,0.910880952,0.679452055,0,0.001279,0.014017,0.0287,0.1098
10000008,0.893633333,0.682191781,0,0.001279,0.014017,0.0287,0.0982
10000008,0.89742381,0.690410959,0,0.001279,0.014017,0.0287,0.127
10000008,0.90305,0.693150685,0,0.001279,0.014017,0.0287,0.1302
10000008,0.900080952,0.695890411,0,0.001279,0.014017,0.0287,0.1348
10000008,0.904290476,0.698630137,0,0.001279,0.014017,0.0287,0.1488
10000008,0.8841,0.709589041,0,0.001279,0.014017,0.0287,0.1388
10000008,0.88917381,0.712328767,0,0.001279,0.014017,0.0287,0.1438
10000008,0.875019048,0.715068493,0,0.001279,0.014017,0.0287,0.1298
10000008,0.877657143,0.717808219,0,0.001796,0.021634,0.0294,0.1412
10000008,0.874788095,0.720547945,0,0.001796,0.021634,0.0294,0.1486
10000008,0.883347619,0.728767123,0,0.001796,0.021634,0.0294,0.1576
10000008,0.880488095,0.731506849,0,0.001796,0.021634,0.0294,0.1506
10000008,0.886314286,0.734246575,0,0.001796,0.021634,0.0294,0.1736
10000008,0.863121429,0.736986301,0,0.001796,0.021634,0.0294,0.1654
10000008,0.84055,0.739726027,0,0.001796,0.021634,0.0294,0.1554
10000008,0.869814286,0.747945205,0,0.001796,0.021634,0.0294,0.1788
10000008,0.854545238,0.750684932,0,0.001796,0.021634,0.0294,0.1614
10000008,0.86577619,0.753424658,0,0.001796,0.021634,0.0294,0.1726
10000008,0.883257143,0.756164384,0,0.001796,0.021634,0.0294,0.2094
10000008,0.887580952,0.75890411,0,0.001796,0.021634,0.0294,0.1976
10000008,0.927454762,0.767123288,0,0.001796,0.021634,0.0294,0.2584
10000008,0.940692857,0.769863014,0,0.001796,0.021634,0.0294,0.267
10000008,0.95915,0.77260274,0,0.001796,0.021634,0.0294,0.2798
10000008,0.951697619,0.778082192,0,0.001796,0.021634,0.0294,0.2608
10000008,0.938107143,0.805479452,0,0.002178,0.022042,0.0265,0.227
10000008,0.949459524,0.843835616,0,0.002178,0.022042,0.0265,0.2
10000008,0.942838095,0.846575342,0,0.002178,0.022042,0.0265,0.1928
10000008,0.94867381,0.849315068,0,0.002178,0.022042,0.0265,0.1994
10000008,0.941061905,0.852054795,0,0.002178,0.022042,0.0265,0.2
10000008,0.932383333,0.854794521,0,0.002178,0.022042,0.0265,0.1988
10000008,0.928540476,0.863013699,0,0.002178,0.022042,0.0265,0.2018
10000008,0.928519048,0.865753425,0,0.002178,0.022042,0.0265,0.1864
10000008,0.911554762,0.868493151,0,0.002178,0.022042,0.0265,0.1648
10000008,0.901342857,0.871232877,0,0.002178,0.022042,0.0265,0.169
10000008,0.878180952,0.873972603,0,0.002178,0.022042,0.0265,0.145
10000008,0.953309524,0.904109589,0,0.002403,0.009975,0.0257,0.2522
10000009,0.955748837,0.471232877,0,0.001589,0.010818,0.0272,0.107
10000009,0.958555814,0.487671233,0,0.001589,0.010818,0.0272,0.119
10000009,0.953965116,0.490410959,0,0.001589,0.010818,0.0272,0.1174
10000009,0.953188372,0.498630137,0,0.001589,0.010818,0.0272,0.106
10000009,0.940553488,0.501369863,0,0.001589,0.010818,0.0272,0.075
10000009,0.934323256,0.504109589,0,0.001589,0.010818,0.0272,0.0614
10000009,0.93362093,0.506849315,0,0.001589,0.010818,0.0272,0.0602
10000009,0.919765116,0.509589041,0,0.001589,0.010818,0.0272,0.0518
10000009,0.930948837,0.517808219,0,0.001589,0.010818,0.0272,0.0642
10000009,0.929274419,0.520547945,0,0.001589,0.010818,0.0272,0.0644
10000009,0.939467442,0.523287671,0,0.001589,0.010818,0.0272,0.0732
10000009,0.941169767,0.526027397,0,0.001589,0.010818,0.0272,0.076
10000009,0.935337209,0.528767123,0,0.001589,0.010818,0.0272,0.072
10000009,0.930523256,0.536986301,0,0.001589,0.010818,0.0272,0.0742
10000009,0.926090698,0.539726027,0,0.001589,0.010818,0.0272,0.0694
10000009,0.926430233,0.542465753,0,0.001589,0.010818,0.0272,0.0678
10000009,0.926411628,0.545205479,0,0.001589,0.010818,0.0272,0.0672
10000009,0.923567442,0.547945205,0,0.001589,0.010818,0.0272,0.0674
10000009,0.899306977,0.556164384,0,0.001172,0.009879,0.0291,0.051
10000009,0.896890698,0.55890411,0,0.001172,0.009879,0.0291,0.0504
10000009,0.894327907,0.561643836,0,0.001172,0.009879,0.0291,0.0488
10000009,0.900644186,0.564383562,0,0.001172,0.009879,0.0291,0.0466
10000009,0.890539535,0.567123288,0,0.001172,0.009879,0.0291,0.0454
10000009,0.889316279,0.575342466,0,0.001172,0.009879,0.0291,0.0508
10000009,0.910183721,0.578082192,0,0.001172,0.009879,0.0291,0.057
10000009,0.915167442,0.580821918,0,0.001172,0.009879,0.0291,0.0556
10000009,0.92005814,0.583561644,0,0.001172,0.009879,0.0291,0.0634
10000009,0.912304651,0.58630137,0,0.001172,0.009879,0.0291,0.0622
10000009,0.90995814,0.594520548,0,0.001172,0.009879,0.0291,0.0618
10000009,0.91284186,0.597260274,0,0.001172,0.009879,0.0291,0.0646
10000009,0.922848837,0.6,0,0.001172,0.009879,0.0291,0.0788
10000009,0.920986047,0.602739726,0,0.001172,0.009879,0.0291,0.0758
10000009,0.920972093,0.605479452,0,0.001172,0.009879,0.0291,0.0832
10000009,0.921772093,0.61369863,0,0.001172,0.009879,0.0291,0.0874
10000009,0.912765116,0.616438356,0,0.001172,0.009879,0.0291,0.0798
10000009,0.915406977,0.619178082,0,0.001172,0.009879,0.0291,0.09
10000009,0.909902326,0.635616438,0,0.001279,0.014017,0.0287,0.092
10000009,0.899309302,0.638356164,0,0.001279,0.014017,0.0287,0.0686
10000009,0.895151163,0.64109589,0,0.001279,0.014017,0.0287,0.0642
10000009,0.889016279,0.643835616,0,0.001279,0.014017,0.0287,0.0634
10000009,0.883016279,0.652054795,0,0.001279,0.014017,0.0287,0.065
10000009,0.890639535,0.654794521,0,0.001279,0.014017,0.0287,0.0706
10000009,0.89287907,0.657534247,0,0.001279,0.014017,0.0287,0.0718
10000009,0.885593023,0.660273973,0,0.001279,0.014017,0.0287,0.0658
10000009,0.896153488,0.663013699,0,0.001279,0.014017,0.0287,0.08
10000009,0.892904651,0.671232877,0,0.001279,0.014017,0.0287,0.083
10000009,0.884274419,0.673972603,0,0.001279,0.014017,0.0287,0.0866
10000009,0.883106977,0.676712329,0,0.001279,0.014017,0.0287,0.0848
10000009,0.889697674,0.679452055,0,0.001279,0.014017,0.0287,0.0896
10000009,0.872851163,0.682191781,0,0.001279,0.014017,0.0287,0.08
10000009,0.876553488,0.690410959,0,0.001279,0.014017,0.0287,0.1062
10000009,0.882048837,0.693150685,0,0.001279,0.014017,0.0287,0.1092
10000009,0.879148837,0.695890411,0,0.001279,0.014017,0.0287,0.1138
10000009,0.883260465,0.698630137,0,0.001279,0.014017,0.0287,0.1264
10000009,0.863539535,0.709589041,0,0.001279,0.014017,0.0287,0.1184
10000009,0.868495349,0.712328767,0,0.001279,0.014017,0.0287,0.123
10000009,0.854669767,0.715068493,0,0.001279,0.014017,0.0287,0.1116
10000009,0.857246512,0.717808219,0,0.001796,0.021634,0.0294,0.1224
10000009,0.854444186,0.720547945,0,0.001796,0.021634,0.0294,0.1284
10000009,0.862804651,0.728767123,0,0.001796,0.021634,0.0294,0.1374
10000009,0.860011628,0.731506849,0,0.001796,0.021634,0.0294,0.1312
10000009,0.865702326,0.734246575,0,0.001796,0.021634,0.0294,0.152
10000009,0.843048837,0.736986301,0,0.001796,0.021634,0.0294,0.1462
10000009,0.821002326,0.739726027,0,0.001796,0.021634,0.0294,0.1382
10000009,0.849586047,0.747945205,0,0.001796,0.021634,0.0294,0.1594
10000009,0.834672093,0.750684932,0,0.001796,0.021634,0.0294,0.1404
10000009,0.84564186,0.753424658,0,0.001796,0.021634,0.0294,0.1532
10000009,0.862716279,0.756164384,0,0.001796,0.021634,0.0294,0.1868
10000009,0.866939535,0.75890411,0,0.001796,0.021634,0.0294,0.176
10000009,0.905886047,0.767123288,0,0.001796,0.021634,0.0294,0.2308
10000009,0.918816279,0.769863014,0,0.001796,0.021634,0.0294,0.239
10000009,0.936844186,0.77260274,0,0.001796,0.021634,0.0294,0.2452
10000009,0.949472093,0.775342466,0,0.001796,0.021634,0.0294,0.274
10000009,0.929565116,0.778082192,0,0.001796,0.021634,0.0294,0.229
10000009,0.956988372,0.791780822,0,0.001796,0.021634,0.0294,0.2486
10000009,0.95147907,0.794520548,0,0.001796,0.021634,0.0294,0.246
10000009,0.946434884,0.797260274,0,0.001796,0.021634,0.0294,0.2358
10000009,0.916290698,0.805479452,0,0.002178,0.022042,0.0265,0.1962
10000009,0.949972093,0.808219178,0,0.002178,0.022042,0.0265,0.2476
10000009,0.947213953,0.810958904,0,0.002178,0.022042,0.0265,0.2582
10000009,0.959034884,0.81369863,0,0.002178,0.022042,0.0265,0.2728
10000009,0.942165116,0.830136986,0,0.002178,0.022042,0.0265,0.2076
10000009,0.943606977,0.832876712,0,0.002178,0.022042,0.0265,0.2108
10000009,0.948237209,0.835616438,0,0.002178,0.022042,0.0265,0.2186
10000009,0.92737907,0.843835616,0,0.002178,0.022042,0.0265,0.169
10000009,0.920911628,0.846575342,0,0.002178,0.022042,0.0265,0.1636
10000009,0.926611628,0.849315068,0,0.002178,0.022042,0.0265,0.1688
10000009,0.919176744,0.852054795,0,0.002178,0.022042,0.0265,0.17
10000009,0.9107,0.854794521,0,0.002178,0.022042,0.0265,0.1702
10000009,0.906946512,0.863013699,0,0.002178,0.022042,0.0265,0.1774
10000009,0.906925581,0.865753425,0,0.002178,0.022042,0.0265,0.159
10000009,0.890355814,0.868493151,0,0.002178,0.022042,0.0265,0.1428
10000009,0.880381395,0.871232877,0,0.002178,0.022042,0.0265,0.1466
10000009,0.85775814,0.873972603,0,0.002178,0.022042,0.0265,0.1326
10000009,0.931139535,0.904109589,0,0.002403,0.009975,0.0257,0.2198
10000009,0.956816279,0.909589041,0,0.002403,0.009975,0.0257,0.2316
10000009,0.956353488,0.945205479,0,0.002403,0.009975,0.0257,0.2728
10000010,0.946354545,0.468493151,0,0.001589,0.010818,0.0272,0.0888
10000010,0.934027273,0.471232877,0,0.001589,0.010818,0.0272,0.0834
10000010,0.940679545,0.484931507,0,0.001589,0.010818,0.0272,0.1018
10000010,0.936770455,0.487671233,0,0.001589,0.010818,0.0272,0.0936
10000010,0.932284091,0.490410959,0,0.001589,0.010818,0.0272,0.093
10000010,0.931525,0.498630137,0,0.001589,0.010818,0.0272,0.0846
10000010,0.919177273,0.501369863,0,0.001589,0.010818,0.0272,0.0582
10000010,0.913088636,0.504109589,0,0.001589,0.010818,0.0272,0.0468
10000010,0.912402273,0.506849315,0,0.001589,0.010818,0.0272,0.0462
10000010,0.898861364,0.509589041,0,0.001589,0.010818,0.0272,0.0402
10000010,0.909790909,0.517808219,0,0.001589,0.010818,0.0272,0.0498
10000010,0.908154545,0.520547945,0,0.001589,0.010818,0.0272,0.0508
10000010,0.918115909,0.523287671,0,0.001589,0.010818,0.0272,0.0576
10000010,0.919779545,0.526027397,0,0.001589,0.010818,0.0272,0.06
10000010,0.914079545,0.528767123,0,0.001589,0.010818,0.0272,0.056
10000010,0.909375,0.536986301,0,0.001589,0.010818,0.0272,0.0586
10000010,0.905043182,0.539726027,0,0.001589,0.010818,0.0272,0.0548
10000010,0.905375,0.542465753,0,0.001589,0.010818,0.0272,0.053
10000010,0.905356818,0.545205479,0,0.001589,0.010818,0.0272,0.0524
10000010,0.902577273,0.547945205,0,0.001589,0.010818,0.0272,0.0522
10000010,0.878868182,0.556164384,0,0.001172,0.009879,0.0291,0.0396
10000010,0.876506818,0.55890411,0,0.001172,0.009879,0.0291,0.0388
10000010,0.874002273,0.561643836,0,0.001172,0.009879,0.0291,0.0374
10000010,0.880175,0.564383562,0,0.001172,0.009879,0.0291,0.0358
10000010,0.8703,0.567123288,0,0.001172,0.009879,0.0291,0.0346
10000010,0.869104545,0.575342466,0,0.001172,0.009879,0.0291,0.0392
10000010,0.889497727,0.578082192,0,0.001172,0.009879,0.0291,0.0438
10000010,0.894368182,0.580821918,0,0.001172,0.009879,0.0291,0.0424
10000010,0.899147727,0.583561644,0,0.001172,0.009879,0.0291,0.0486
10000010,0.891570455,0.58630137,0,0.001172,0.009879,0.0291,0.0482
10000010,0.889277273,0.594520548,0,0.001172,0.009879,0.0291,0.048
10000010,0.892095455,0.597260274,0,0.001172,0.009879,0.0291,0.0502
10000010,0.901875,0.6,0,0.001172,0.009879,0.0291,0.061
10000010,0.900054545,0.602739726,0,0.001172,0.009879,0.0291,0.0594
10000010,0.900040909,0.605479452,0,0.001172,0.009879,0.0291,0.0648
10000010,0.900822727,0.61369863,0,0.001172,0.009879,0.0291,0.0688
10000010,0.892020455,0.616438356,0,0.001172,0.009879,0.0291,0.0622
10000010,0.894602273,0.619178082,0,0.001172,0.009879,0.0291,0.0722
10000010,0.889222727,0.635616438,0,0.001279,0.014017,0.0287,0.0732
10000010,0.878870455,0.638356164,0,0.001279,0.014017,0.0287,0.0538
10000010,0.874806818,0.64109589,0,0.001279,0.014017,0.0287,0.0504
10000010,0.868811364,0.643835616,0,0.001279,0.014017,0.0287,0.0498
10000010,0.862947727,0.652054795,0,0.001279,0.014017,0.0287,0.0518
10000010,0.870397727,0.654794521,0,0.001279,0.014017,0.0287,0.0572
10000010,0.872586364,0.657534247,0,0.001279,0.014017,0.0287,0.0572
10000010,0.865465909,0.660273973,0,0.001279,0.014017,0.0287,0.0526
10000010,0.875786364,0.663013699,0,0.001279,0.014017,0.0287,0.0642
10000010,0.872611364,0.671232877,0,0.001279,0.014017,0.0287,0.0668
10000010,0.864177273,0.673972603,0,0.001279,0.014017,0.0287,0.0704
10000010,0.863036364,0.676712329,0,0.001279,0.014017,0.0287,0.069
10000010,0.869477273,0.679452055,0,0.001279,0.014017,0.0287,0.0726
10000010,0.853013636,0.682191781,0,0.001279,0.014017,0.0287,0.0642
10000010,0.856631818,0.690410959,0,0.001279,0.014017,0.0287,0.0882
10000010,0.862002273,0.693150685,0,0.001279,0.014017,0.0287,0.0924
10000010,0.859168182,0.695890411,0,0.001279,0.014017,0.0287,0.0962
10000010,0.863186364,0.698630137,0,0.001279,0.014017,0.0287,0.1072
10000010,0.843913636,0.709589041,0,0.001279,0.014017,0.0287,0.102
10000010,0.848756818,0.712328767,0,0.001279,0.014017,0.0287,0.1068
10000010,0.835245455,0.715068493,0,0.001279,0.014017,0.0287,0.0972
10000010,0.837763636,0.717808219,0,0.001796,0.021634,0.0294,0.1066
10000010,0.835025,0.720547945,0,0.001796,0.021634,0.0294,0.1126
10000010,0.843195455,0.728767123,0,0.001796,0.021634,0.0294,0.1216
10000010,0.840465909,0.731506849,0,0.001796,0.021634,0.0294,0.114
10000010,0.846027273,0.734246575,0,0.001796,0.021634,0.0294,0.1334
10000010,0.823888636,0.736986301,0,0.001796,0.021634,0.0294,0.1306
10000010,0.802343182,0.739726027,0,0.001796,0.021634,0.0294,0.1254
10000010,0.830277273,0.747945205,0,0.001796,0.021634,0.0294,0.1428
10000010,0.815702273,0.750684932,0,0.001796,0.021634,0.0294,0.124
10000010,0.826422727,0.753424658,0,0.001796,0.021634,0.0294,0.1366
10000010,0.843109091,0.756164384,0,0.001796,0.021634,0.0294,0.1664
10000010,0.847236364,0.75890411,0,0.001796,0.021634,0.0294,0.1564
10000010,0.885297727,0.767123288,0,0.001796,0.021634,0.0294,0.206
10000010,0.897934091,0.769863014,0,0.001796,0.021634,0.0294,0.2118
10000010,0.915552273,0.77260274,0,0.001796,0.021634,0.0294,0.216
10000010,0.927893182,0.775342466,0,0.001796,0.021634,0.0294,0.241
10000010,0.908438636,0.778082192,0,0.001796,0.021634,0.0294,0.2008
10000010,0.940570455,0.78630137,0,0.001796,0.021634,0.0294,0.2334
10000010,0.956075,0.789041096,0,0.001796,0.021634,0.0294,0.253
10000010,0.935238636,0.791780822,0,0.001796,0.021634,0.0294,0.213
10000010,0.929854545,0.794520548,0,0.001796,0.021634,0.0294,0.2124
10000010,0.924925,0.797260274,0,0.001796,0.021634,0.0294,0.205
10000010,0.895465909,0.805479452,0,0.002178,0.022042,0.0265,0.1688
10000010,0.928381818,0.808219178,0,0.002178,0.022042,0.0265,0.2126
10000010,0.925686364,0.810958904,0,0.002178,0.022042,0.0265,0.226
10000010,0.937238636,0.81369863,0,0.002178,0.022042,0.0265,0.2386
10000010,0.939281818,0.816438356,0,0.002178,0.022042,0.0265,0.236
10000010,0.943065909,0.824657534,0,0.002178,0.022042,0.0265,0.2428
